rowID,NewID,Group,Family,Genus,Species,subsp/var/f/hybrid,subsp. Name,Cleaned family,Cleaned genus,Cleaned species,Cleaned binomial,Phylocom,Plant organ,Developmental stage,Growth form,Natural / Greenhouse,"Mega-, meso-, micro-, nanophanerophyte",Height max (m),Height actual (m),P50 (MPa),P12 (MPa),P88 (MPa),P88-P12,Slope,Curve,Equation,P50 method,Ks (kg m-1 MPa-1 s-1),KL (kg m-1 MPa-1 s-1),?p min predawn (MPa),?p min midday (MPa),Huber value,Sapwood capacitance  (kg m-3 MPa-1),Av. tracheid length (?m),Av. vessel length (cm),Max vessel length (cm),Av. conduit diameter (?m),dh mean hydraulic diameter (?m),Conduit density per mm2,Vulnerability index sensu Carlquist (vessel diamter / vessel frequency),Vessel grouping index,Ac (intervessel contact fraction),Interconduit pit size (?m),Outer pit aperture diameter (?m),Aperture/pit size,Pit membrane thickness (nm),Torus diameter (?m),Torus/aperture,Torus thickness (nm),Vestures,Fp (pit fraction),Ap (interconduit pit (membrane) area mm2),Porosity,Perforation plates,Ground tissue,Vasicentric tracheids,Vessel groupings,MOR,EI,MOE,t (interconduit cell wall thickness; ?m),(t/b)2,? (g/cm3),SLA (cm2 g-1),Total stomata density,Stomatal index,Gs (mol m-2 s-1),Phenology,Phenology2,Amax (micromol/m2/s),?13C,TLP (MPa),Location,Country,Latitude,Longitude,Provenance Latitude,Provenance Longitude,Altitude (m),Altitude provenance (m),"MAP (mean annual precipitation, mm)","MAT (mean annual temperature,  C°)",Evapotranspiration,De Martonne's aridity index (= P/T+10),Biome,Reference,Contributor name,Notes,ELEVsource (m),Site,LATnew,LONnew,Country,site name,Location,ELEVbest,MATbest,PPTbest,RHav,SUNav,FRSsum,MATjan,MATfeb,MATmar,MATapr,MATmay,MATjun,MATjul,MATaug,MATsep,MAToct,MATnov,MATdec,PPTjan,PPTfeb,PPTmar,PPTapr,PPTmay,PPTjun,PPTjul,PPTaug,PPTsep,PPToct,PPTnov,PPTdec,RHjan,RHfeb,RHmar,RHapr,RHmay,RHjun,RHjul,RHaug,RHsep,RHoct,RHnov,RHdec,SUNjan,SUNfeb,SUNmar,SUNapr,SUNmay,SUNjun,SUNjul,SUNaug,SUNsep,SUNoct,SUNnov,SUNdec,FRSjan,FRSfeb,FRSmar,FRSapr,FRSmay,FRSjun,FRSjul,FRSaug,FRSsep,FRSoct,FRSnov,FRSdec,ELEVsource (m),ELEVcru,ELEVwc,PPTsource (mm),PPTcru,PPTwc,MATsource (C°),MATcru,MATwc,MATcalc,redone,Ref_latCRU,Ref_lonCRU,LATold,LONold,comment,comm2,avg annual AI,avg annual AI2,avg annual PET (mm / yr),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072,1049,Angiosperm,Cornaceae,Cornus,florida,,,Cornaceae,Cornus,florida,Cornus florida,cornus_florida,R,A,T,N,,,,-2.19,-1.3,-3,-1.7,46.91358025,S,PW,AD,1.62,,,,,,,,,,,,,,,,,,,,,,non-vestured,,,diffuse-porous,scalariform,tracheids,no,sol,,,,,,,,,,,W,,,,,"Duke Forest, North Carolina",USA,36 01' N,78 59' W,,,150,,1220,15,,48.8,TMS,Maherali et al. 2006,Radika Bhaskar/Jansen/Maherali,"avg monthly max temp 26-July, min temp -2.3-January, fatigue corrected P50; specimens between 2-4 m (SA = sapling OR A = adult??)",150,245,36.017,-78.983,USA,USA_Nc_DukeForest_3,"Duke Forest, North Carolina",150,15.0,1220,69.6,59.0,92.8,3.8,5.4,9.9,14.9,19.4,23.4,25.5,24.9,21.4,15.4,10.5,5.5,102,101,110,86,114,105,119,119,95,90,88,91,66.7,63.4,62.7,60.7,70.6,73,75.7,77.6,76,72.1,68.4,68.6,53.6,56.7,62,63.8,60.1,62.4,59.6,58.5,59.3,62,56.7,52.9,23.6,19.5,12.2,3.5,0,0,0,0,0,2.9,10.9,20.2,150,134,145,1220,1103,1163,15.0,14.5,14.6,,,36.083,-78.917,,,scale WC,WC,0.915,0.957,1275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,1050,Gymnosperm,Cupressaceae,Juniperus,virginiana,,,Cupressaceae,Juniperus,virginiana,Juniperus virginiana,juniperus_virginiana,S,A,T,N,2,,,-7.12,-4.6,-9.6,-5,15.32258065,S,PW,CE,0.25,0.000138,,-3.1,0.000549564,,,,,7.42,9.25,,,,,,,,,,,,,,,vesselless,vesselless,tracheids,no,vesselless,,,,,,0.629820631,51.31342895,,,0.080,E,,4.52,,,"Duke Forest, North Carolina",USA,36 01' N,78 59' W,,,150,,1220,15,,48.8,TMS,Maherali et al. 2006,Radika Bhaskar/Jansen/Maherali,"avg monthly max temp 26-July, min temp -2.3-January, fatigue corrected P50; specimens between 2-4 m (SA = sapling OR A = adult??), Psi min data from Ormsbee et al (1975) Oecologia",150,245,36.017,-78.983,USA,USA_Nc_DukeForest_3,"Duke Forest, North Carolina",150,15.0,1220,69.6,59.0,92.8,3.8,5.4,9.9,14.9,19.4,23.4,25.5,24.9,21.4,15.4,10.5,5.5,102,101,110,86,114,105,119,119,95,90,88,91,66.7,63.4,62.7,60.7,70.6,73,75.7,77.6,76,72.1,68.4,68.6,53.6,56.7,62,63.8,60.1,62.4,59.6,58.5,59.3,62,56.7,52.9,23.6,19.5,12.2,3.5,0,0,0,0,0,2.9,10.9,20.2,150,134,145,1220,1103,1163,15.0,14.5,14.6,,,36.083,-78.917,,,scale WC,WC,0.915,0.957,1275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074,1051,Gymnosperm,Cupressaceae,Juniperus,virginiana,,,Cupressaceae,Juniperus,virginiana,Juniperus virginiana,juniperus_virginiana,R,A,T,N,,,,-4.54,-2.1,-7.2,-5.1,14.28571429,S,PW,CE,1.69,,,,,,,,,,,,,,,,,,,,,,,,,vesselless,vesselless,tracheids,no,vesselless,,,,,,,,,,,E,,,,,"Duke Forest, North Carolina",USA,36 01' N,78 59' W,,,150,,1220,15,,48.8,TMS,Maherali et al. 2006,Radika Bhaskar/Jansen/Maherali,"avg monthly max temp 26-July, min temp -2.3-January, fatigue corrected P50; specimens between 2-4 m (SA = sapling OR A = adult??)",150,245,36.017,-78.983,USA,USA_Nc_DukeForest_3,"Duke Forest, North Carolina",150,15.0,1220,69.6,59.0,92.8,3.8,5.4,9.9,14.9,19.4,23.4,25.5,24.9,21.4,15.4,10.5,5.5,102,101,110,86,114,105,119,119,95,90,88,91,66.7,63.4,62.7,60.7,70.6,73,75.7,77.6,76,72.1,68.4,68.6,53.6,56.7,62,63.8,60.1,62.4,59.6,58.5,59.3,62,56.7,52.9,23.6,19.5,12.2,3.5,0,0,0,0,0,2.9,10.9,20.2,150,134,145,1220,1103,1163,15.0,14.5,14.6,,,36.083,-78.917,,,scale WC,WC,0.915,0.957,1275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,1052,Angiosperm,Hamamelidaceae,Liquidambar,styraciflua,,,Hamamelidaceae,Liquidambar,styraciflua,Liquidambar styraciflua,liquidambar_styraciflua,S,A,T,N,1,,,-3.12,-1.6,-5.3,-3.7,17.43119266,S,PW,CE,0.7,0.000145,,-1.17,0.000194936,,,,,23.31,26.29,,,,,,,,,,,,non-vestured,,,diffuse-porous,scalariform,,no,sol + RM,,,,,,0.454658835,163.6606849,,,0.189,W,,10.39,,,"Duke Forest, North Carolina",USA,36 01' N,78 59' W,,,150,,1220,15,,48.8,TMS,Maherali et al. 2006,Radika Bhaskar/Jansen/Maherali,"avg monthly max temp 26-July, min temp -2.3-January, fatigue corrected P50; specimens between 2-4 m (SA = sapling OR A = adult??)",150,245,36.017,-78.983,USA,USA_Nc_DukeForest_3,"Duke Forest, North Carolina",150,15.0,1220,69.6,59.0,92.8,3.8,5.4,9.9,14.9,19.4,23.4,25.5,24.9,21.4,15.4,10.5,5.5,102,101,110,86,114,105,119,119,95,90,88,91,66.7,63.4,62.7,60.7,70.6,73,75.7,77.6,76,72.1,68.4,68.6,53.6,56.7,62,63.8,60.1,62.4,59.6,58.5,59.3,62,56.7,52.9,23.6,19.5,12.2,3.5,0,0,0,0,0,2.9,10.9,20.2,150,134,145,1220,1103,1163,15.0,14.5,14.6,,,36.083,-78.917,,,scale WC,WC,0.915,0.957,1275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076,1053,Angiosperm,Hamamelidaceae,Liquidambar,styraciflua,,,Hamamelidaceae,Liquidambar,styraciflua,Liquidambar styraciflua,liquidambar_styraciflua,R,A,T,N,,,,-1.45,-0.5,-2.6,-2.1,33.04347826,S,PW,AD,2.07,,,,,,,,,,,,,,,,,,,,,,non-vestured,,,diffuse-porous,scalariform,,no,sol + RM,,,,,,,,,,,W,,,,,"Duke Forest, North Carolina",USA,36 01' N,78 59' W,,,150,,1220,15,,48.8,TMS,Maherali et al. 2006,Radika Bhaskar/Jansen/Maherali,"avg monthly max temp 26-July, min temp -2.3-January, fatigue corrected P50; specimens between 2-4 m (SA = sapling OR A = adult??)",150,245,36.017,-78.983,USA,USA_Nc_DukeForest_3,"Duke Forest, North Carolina",150,15.0,1220,69.6,59.0,92.8,3.8,5.4,9.9,14.9,19.4,23.4,25.5,24.9,21.4,15.4,10.5,5.5,102,101,110,86,114,105,119,119,95,90,88,91,66.7,63.4,62.7,60.7,70.6,73,75.7,77.6,76,72.1,68.4,68.6,53.6,56.7,62,63.8,60.1,62.4,59.6,58.5,59.3,62,56.7,52.9,23.6,19.5,12.2,3.5,0,0,0,0,0,2.9,10.9,20.2,150,134,145,1220,1103,1163,15.0,14.5,14.6,,,36.083,-78.917,,,scale WC,WC,0.915,0.957,1275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,1054,Angiosperm,Cornaceae,Nyssa,sylvatica,,,Cornaceae,Nyssa,sylvatica,Nyssa sylvatica,nyssa_sylvatica,S,A,T,N,3,,,-1.82,-1.3,-2.2,-0.9,100,S,PW,CE,0.18,0.000029,,-1.01,0.000155415,,,,,24.15,27.65,,,,,,,,,,,,non-vestured,,,diffuse-porous,scalariform,tracheids,no,sol,,,,,,0.519235241,191.5658051,,,0.136,W,,7.88,,,"Duke Forest, North Carolina",USA,36 01' N,78 59' W,,,150,,1220,15,,48.8,TMS,Maherali et al. 2006,Radika Bhaskar/Jansen/Maherali,"avg monthly max temp 26-July, min temp -2.3-January, fatigue corrected P50; specimens between 2-4 m (SA = sapling OR A = adult??)",150,245,36.017,-78.983,USA,USA_Nc_DukeForest_3,"Duke Forest, North Carolina",150,15.0,1220,69.6,59.0,92.8,3.8,5.4,9.9,14.9,19.4,23.4,25.5,24.9,21.4,15.4,10.5,5.5,102,101,110,86,114,105,119,119,95,90,88,91,66.7,63.4,62.7,60.7,70.6,73,75.7,77.6,76,72.1,68.4,68.6,53.6,56.7,62,63.8,60.1,62.4,59.6,58.5,59.3,62,56.7,52.9,23.6,19.5,12.2,3.5,0,0,0,0,0,2.9,10.9,20.2,150,134,145,1220,1103,1163,15.0,14.5,14.6,,,36.083,-78.917,,,scale WC,WC,0.915,0.957,1275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,1055,Angiosperm,Cornaceae,Nyssa,sylvatica,,,Cornaceae,Nyssa,sylvatica,Nyssa sylvatica,nyssa_sylvatica,R,A,T,N,,,,-1.7,-1,-2.2,-1.2,76,S,PW,AD,2.14,,,,,,,,,,,,,,,,,,,,,,non-vestured,,,diffuse-porous,scalariform,tracheids,no,sol,,,,,,,,,,,W,,,,,"Duke Forest, North Carolina",USA,36 01' N,78 59' W,,,150,,1220,15,,48.8,TMS,Maherali et al. 2006,Radika Bhaskar/Jansen/Maherali,"avg monthly max temp 26-July, min temp -2.3-January, fatigue corrected P50; specimens between 2-4 m (SA = sapling OR A = adult??)",150,245,36.017,-78.983,USA,USA_Nc_DukeForest_3,"Duke Forest, North Carolina",150,15.0,1220,69.6,59.0,92.8,3.8,5.4,9.9,14.9,19.4,23.4,25.5,24.9,21.4,15.4,10.5,5.5,102,101,110,86,114,105,119,119,95,90,88,91,66.7,63.4,62.7,60.7,70.6,73,75.7,77.6,76,72.1,68.4,68.6,53.6,56.7,62,63.8,60.1,62.4,59.6,58.5,59.3,62,56.7,52.9,23.6,19.5,12.2,3.5,0,0,0,0,0,2.9,10.9,20.2,150,134,145,1220,1103,1163,15.0,14.5,14.6,,,36.083,-78.917,,,scale WC,WC,0.915,0.957,1275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,1056,Angiosperm,Ericaceae,Oxydendrum,arboreum,,,Ericaceae,Oxydendrum,arboreum,Oxydendrum arboreum,oxydendrum_arboreum,S,A,T,N,3,,,-4.54,-3.3,-5.7,-2.4,32.75862069,S,PW,CE,0.32,0.000056,,-1.24,0.000171278,,,,,22.22,26.11,,,,,,,,,,,,non-vestured,,,semi-ring-porous,scalariform,fibres,no,sol,,,,,,,,,,0.147,W,,8.63,,,"Duke Forest, North Carolina",USA,36 01' N,78 59' W,,,150,,1220,15,,48.8,TMS,Maherali et al. 2006,Radika Bhaskar/Jansen/Maherali,"avg monthly max temp 26-July, min temp -2.3-January, fatigue corrected P50; specimens between 2-4 m (SA = sapling OR A = adult??)",150,245,36.017,-78.983,USA,USA_Nc_DukeForest_3,"Duke Forest, North Carolina",150,15.0,1220,69.6,59.0,92.8,3.8,5.4,9.9,14.9,19.4,23.4,25.5,24.9,21.4,15.4,10.5,5.5,102,101,110,86,114,105,119,119,95,90,88,91,66.7,63.4,62.7,60.7,70.6,73,75.7,77.6,76,72.1,68.4,68.6,53.6,56.7,62,63.8,60.1,62.4,59.6,58.5,59.3,62,56.7,52.9,23.6,19.5,12.2,3.5,0,0,0,0,0,2.9,10.9,20.2,150,134,145,1220,1103,1163,15.0,14.5,14.6,,,36.083,-78.917,,,scale WC,WC,0.915,0.957,1275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,1057,Angiosperm,Ericaceae,Oxydendrum,arboreum,,,Ericaceae,Oxydendrum,arboreum,Oxydendrum arboreum,oxydendrum_arboreum,R,A,T,N,,,,-1.95,-0.8,-3.1,-2.3,33.04347826,S,PW,AD,1.48,,,,,,,,,,,,,,,,,,,,,,non-vestured,,,semi-ring-porous,scalariform,fibres,no,sol,,,,,,,,,,,W,,,,,"Duke Forest, North Carolina",USA,36 01' N,78 59' W,,,150,,1220,15,,48.8,TMS,Maherali et al. 2006,Radika Bhaskar/Jansen/Maherali,"avg monthly max temp 26-July, min temp -2.3-January, fatigue corrected P50; specimens between 2-4 m (SA = sapling OR A = adult??)",150,245,36.017,-78.983,USA,USA_Nc_DukeForest_3,"Duke Forest, North Carolina",150,15.0,1220,69.6,59.0,92.8,3.8,5.4,9.9,14.9,19.4,23.4,25.5,24.9,21.4,15.4,10.5,5.5,102,101,110,86,114,105,119,119,95,90,88,91,66.7,63.4,62.7,60.7,70.6,73,75.7,77.6,76,72.1,68.4,68.6,53.6,56.7,62,63.8,60.1,62.4,59.6,58.5,59.3,62,56.7,52.9,23.6,19.5,12.2,3.5,0,0,0,0,0,2.9,10.9,20.2,150,134,145,1220,1103,1163,15.0,14.5,14.6,,,36.083,-78.917,,,scale WC,WC,0.915,0.957,1275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,1058,Gymnosperm,Pinaceae,Pinus,echinata,,,Pinaceae,Pinus,echinata,Pinus echinata,pinus_echinata,S,A,T,N,1,,,-3.21,-2,-4.9,-2.9,22.4852071,S,PW,CE,0.26,0.000212,,,0.000768893,,,,,10.47,14.44,,,,,,,,,,,,,,,vesselless,vesselless,tracheids,no,vesselless,,,,,,0.505861607,,,,,E,,,,,"Duke Forest, North Carolina",USA,36 01' N,78 59' W,,,150,,1220,15,,48.8,TMS,Maherali et al. 2006,Radika Bhaskar/Jansen/Maherali,"avg monthly max temp 26-July, min temp -2.3-January, fatigue corrected P50; specimens between 2-4 m (SA = sapling OR A = adult??)",150,245,36.017,-78.983,USA,USA_Nc_DukeForest_3,"Duke Forest, North Carolina",150,15.0,1220,69.6,59.0,92.8,3.8,5.4,9.9,14.9,19.4,23.4,25.5,24.9,21.4,15.4,10.5,5.5,102,101,110,86,114,105,119,119,95,90,88,91,66.7,63.4,62.7,60.7,70.6,73,75.7,77.6,76,72.1,68.4,68.6,53.6,56.7,62,63.8,60.1,62.4,59.6,58.5,59.3,62,56.7,52.9,23.6,19.5,12.2,3.5,0,0,0,0,0,2.9,10.9,20.2,150,134,145,1220,1103,1163,15.0,14.5,14.6,,,36.083,-78.917,,,scale WC,WC,0.915,0.957,1275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,1059,Gymnosperm,Pinaceae,Pinus,taeda,,,Pinaceae,Pinus,taeda,Pinus taeda,pinus_taeda,S,A,T,N,1,,,-3.13,-2.3,-4.9,-2.6,21.46892655,S,PW,CE,0.32,0.000099,,-1.57,0.000284508,,,,,12.34,16.65,,,,,,,,,,,,,,,vesselless,vesselless,tracheids,no,vesselless,,,,,,0.458351401,81.35220889,,,0.124,E,,9.73,,,"Duke Forest, North Carolina",USA,36 01' N,78 59' W,,,150,,1220,15,,48.8,TMS,Maherali et al. 2006,Radika Bhaskar/Jansen/Maherali,"avg monthly max temp 26-July, min temp -2.3-January, fatigue corrected P50; specimens between 2-4 m (SA = sapling OR A = adult??)",150,245,36.017,-78.983,USA,USA_Nc_DukeForest_3,"Duke Forest, North Carolina",150,15.0,1220,69.6,59.0,92.8,3.8,5.4,9.9,14.9,19.4,23.4,25.5,24.9,21.4,15.4,10.5,5.5,102,101,110,86,114,105,119,119,95,90,88,91,66.7,63.4,62.7,60.7,70.6,73,75.7,77.6,76,72.1,68.4,68.6,53.6,56.7,62,63.8,60.1,62.4,59.6,58.5,59.3,62,56.7,52.9,23.6,19.5,12.2,3.5,0,0,0,0,0,2.9,10.9,20.2,150,134,145,1220,1103,1163,15.0,14.5,14.6,,,36.083,-78.917,,,scale WC,WC,0.915,0.957,1275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,1060,Gymnosperm,Pinaceae,Pinus,taeda,,,Pinaceae,Pinus,taeda,Pinus taeda,pinus_taeda,R,A,T,N,,,,-1.74,-1,-3.1,-2.1,27.94117647,S,PW,AD,3.82,,,,,,,,,,,,,,,,,,,,,,,,,vesselless,vesselless,tracheids,no,vesselless,,,,,,,,,,,E,,,,,"Duke Forest, North Carolina",USA,36 01' N,78 59' W,,,150,,1220,15,,48.8,TMS,Maherali et al. 2006,Radika Bhaskar/Jansen/Maherali,"avg monthly max temp 26-July, min temp -2.3-January, fatigue corrected P50; specimens between 2-4 m (SA = sapling OR A = adult??)",150,245,36.017,-78.983,USA,USA_Nc_DukeForest_3,"Duke Forest, North Carolina",150,15.0,1220,69.6,59.0,92.8,3.8,5.4,9.9,14.9,19.4,23.4,25.5,24.9,21.4,15.4,10.5,5.5,102,101,110,86,114,105,119,119,95,90,88,91,66.7,63.4,62.7,60.7,70.6,73,75.7,77.6,76,72.1,68.4,68.6,53.6,56.7,62,63.8,60.1,62.4,59.6,58.5,59.3,62,56.7,52.9,23.6,19.5,12.2,3.5,0,0,0,0,0,2.9,10.9,20.2,150,134,145,1220,1103,1163,15.0,14.5,14.6,,,36.083,-78.917,,,scale WC,WC,0.915,0.957,1275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,1061,Gymnosperm,Pinaceae,Pinus,echinata,,,Pinaceae,Pinus,echinata,Pinus echinata,pinus_echinata,R,A,T,N,,,,-1.47,-0.5,-2.6,-2.1,33.62831858,S,PW,AD,0.91,,,,,,,,,,,,,,,,,,,,,,,,,vesselless,vesselless,tracheids,no,vesselless,,,,,,,,,,,E,,,,,"Duke Forest, North Carolina",USA,36 01' N,78 59' W,,,150,,1220,15,,48.8,TMS,Maherali et al. 2006,Radika Bhaskar/Jansen/Maherali,"avg monthly max temp 26-July, min temp -2.3-January, fatigue corrected P50; specimens between 2-4 m (SA = sapling OR A = adult??)",150,245,36.017,-78.983,USA,USA_Nc_DukeForest_3,"Duke Forest, North Carolina",150,15.0,1220,69.6,59.0,92.8,3.8,5.4,9.9,14.9,19.4,23.4,25.5,24.9,21.4,15.4,10.5,5.5,102,101,110,86,114,105,119,119,95,90,88,91,66.7,63.4,62.7,60.7,70.6,73,75.7,77.6,76,72.1,68.4,68.6,53.6,56.7,62,63.8,60.1,62.4,59.6,58.5,59.3,62,56.7,52.9,23.6,19.5,12.2,3.5,0,0,0,0,0,2.9,10.9,20.2,150,134,145,1220,1103,1163,15.0,14.5,14.6,,,36.083,-78.917,,,scale WC,WC,0.915,0.957,1275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,1062,Angiosperm,Fagaceae,Quercus,alba,,,Fagaceae,Quercus,alba,Quercus alba,quercus_alba,S,A,T,N,1,,,-1.37,,-2.6,-2.6,30.89430894,E,PW,CE,1.37,0.000202,,-1.14,0.000145379,,,,,50.51,70.53,,,,,,,,,,,,non-vestured,,,ring-porous,simple,fibres,yes,sol + RM,,,,,,0.634404168,170.9939717,,,0.205,W,,10.39,,,"Duke Forest, North Carolina",USA,36 01' N,78 59' W,,,150,,1220,15,,48.8,TMS,Maherali et al. 2006,Radika Bhaskar/Jansen/Maherali,"avg monthly max temp 26-July, min temp -2.3-January, fatigue corrected P50; specimens between 2-4 m (SA = sapling OR A = adult??)",150,245,36.017,-78.983,USA,USA_Nc_DukeForest_3,"Duke Forest, North Carolina",150,15.0,1220,69.6,59.0,92.8,3.8,5.4,9.9,14.9,19.4,23.4,25.5,24.9,21.4,15.4,10.5,5.5,102,101,110,86,114,105,119,119,95,90,88,91,66.7,63.4,62.7,60.7,70.6,73,75.7,77.6,76,72.1,68.4,68.6,53.6,56.7,62,63.8,60.1,62.4,59.6,58.5,59.3,62,56.7,52.9,23.6,19.5,12.2,3.5,0,0,0,0,0,2.9,10.9,20.2,150,134,145,1220,1103,1163,15.0,14.5,14.6,,,36.083,-78.917,,,scale WC,WC,0.915,0.957,1275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,1063,Angiosperm,Fagaceae,Quercus,alba,,,Fagaceae,Quercus,alba,Quercus alba,quercus_alba,R,A,T,N,,,,-1.16,,-2.4,-2.4,30.64516129,E,PW,AD,15.4,,,,,,,,,,,,,,,,,,,,,,non-vestured,,,ring-porous,simple,fibres,yes,,,,,,,,,,,,W,,,,,"Duke Forest, North Carolina",USA,36 01' N,78 59' W,,,150,,1220,15,,48.8,TMS,Maherali et al. 2006,Radika Bhaskar/Jansen/Maherali,"avg monthly max temp 26-July, min temp -2.3-January, fatigue corrected P50; specimens between 2-4 m (SA = sapling OR A = adult??)",150,245,36.017,-78.983,USA,USA_Nc_DukeForest_3,"Duke Forest, North Carolina",150,15.0,1220,69.6,59.0,92.8,3.8,5.4,9.9,14.9,19.4,23.4,25.5,24.9,21.4,15.4,10.5,5.5,102,101,110,86,114,105,119,119,95,90,88,91,66.7,63.4,62.7,60.7,70.6,73,75.7,77.6,76,72.1,68.4,68.6,53.6,56.7,62,63.8,60.1,62.4,59.6,58.5,59.3,62,56.7,52.9,23.6,19.5,12.2,3.5,0,0,0,0,0,2.9,10.9,20.2,150,134,145,1220,1103,1163,15.0,14.5,14.6,,,36.083,-78.917,,,scale WC,WC,0.915,0.957,1275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,1064,Angiosperm,Fagaceae,Quercus,falcata,,,Fagaceae,Quercus,falcata,Quercus falcata,quercus_falcata,S,A,T,N,1,,,-0.92,-0.1,-1.8,-1.7,43.18181818,E,PW,CE,1.49,0.000278,,-1.92,0.000205682,,,,,45.82,71.92,,,,,,,,,,,,non-vestured,,,ring-porous,simple,fibres,yes,sol,,,,,,0.634854936,120.1887753,,,0.172,W,,10.48,,,"Duke Forest, North Carolina",USA,36 01' N,78 59' W,,,150,,1220,15,,48.8,TMS,Maherali et al. 2006,Radika Bhaskar/Jansen/Maherali,"avg monthly max temp 26-July, min temp -2.3-January, fatigue corrected P50; specimens between 2-4 m (SA = sapling OR A = adult??)",150,245,36.017,-78.983,USA,USA_Nc_DukeForest_3,"Duke Forest, North Carolina",150,15.0,1220,69.6,59.0,92.8,3.8,5.4,9.9,14.9,19.4,23.4,25.5,24.9,21.4,15.4,10.5,5.5,102,101,110,86,114,105,119,119,95,90,88,91,66.7,63.4,62.7,60.7,70.6,73,75.7,77.6,76,72.1,68.4,68.6,53.6,56.7,62,63.8,60.1,62.4,59.6,58.5,59.3,62,56.7,52.9,23.6,19.5,12.2,3.5,0,0,0,0,0,2.9,10.9,20.2,150,134,145,1220,1103,1163,15.0,14.5,14.6,,,36.083,-78.917,,,scale WC,WC,0.915,0.957,1275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,1065,Angiosperm,Fagaceae,Quercus,falcata,,,Fagaceae,Quercus,falcata,Quercus falcata,quercus_falcata,R,A,T,N,,,,-0.81,-0.2,-1.2,-1,97.43589744,E,PW,AD,4.82,,,,,,,,,,,,,,,,,,,,,,non-vestured,,,ring-porous,simple,fibres,yes,sol,,,,,,,,,,,W,,,,,"Duke Forest, North Carolina",USA,36 01' N,78 59' W,,,150,,1220,15,,48.8,TMS,Maherali et al. 2006,Radika Bhaskar/Jansen/Maherali,"avg monthly max temp 26-July, min temp -2.3-January, fatigue corrected P50; specimens between 2-4 m (SA = sapling OR A = adult??)",150,245,36.017,-78.983,USA,USA_Nc_DukeForest_3,"Duke Forest, North Carolina",150,15.0,1220,69.6,59.0,92.8,3.8,5.4,9.9,14.9,19.4,23.4,25.5,24.9,21.4,15.4,10.5,5.5,102,101,110,86,114,105,119,119,95,90,88,91,66.7,63.4,62.7,60.7,70.6,73,75.7,77.6,76,72.1,68.4,68.6,53.6,56.7,62,63.8,60.1,62.4,59.6,58.5,59.3,62,56.7,52.9,23.6,19.5,12.2,3.5,0,0,0,0,0,2.9,10.9,20.2,150,134,145,1220,1103,1163,15.0,14.5,14.6,,,36.083,-78.917,,,scale WC,WC,0.915,0.957,1275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
